id,url,longitude,latitude,found
airbnb13706160,https://www.airbnb.es/rooms/13706160,-1.6792280457352846,42.80435814851067,2017-08-14 02:15:28.523000
airbnb17897025,https://www.airbnb.es/rooms/17897025,-1.6806638531133689,42.80557524479983,2017-08-14 02:15:20.626000
airbnb2680696,https://www.airbnb.es/rooms/2680696,-1.6801834298492333,42.80582494033518,2017-08-14 02:15:20.626000
airbnb13534818,https://www.airbnb.es/rooms/13534818,-1.6787010810146994,42.805798294083075,2017-08-14 02:15:09.673000
airbnb3488417,https://www.airbnb.es/rooms/3488417,-1.6778637496219015,42.80523625776853,2017-08-14 02:15:13.291000
airbnb4853436,https://www.airbnb.es/rooms/4853436,-1.676657938485192,42.80473086370706,2017-08-14 02:15:09.673000
airbnb17377784,https://www.airbnb.es/rooms/17377784,-1.6774149279969786,42.804788948945024,2017-08-14 02:15:16.943000
airbnb6942130,https://www.airbnb.es/rooms/6942130,-1.6779263367160615,42.803215686038,2017-08-14 02:15:09.673000
airbnb6805544,https://www.airbnb.es/rooms/6805544,-1.6773871047571045,42.80281559922002,2017-08-14 02:15:24.323000
airbnb5070873,https://www.airbnb.es/rooms/5070873,-1.6772316183297549,42.803954312927814,2017-08-14 02:15:09.673000
airbnb6805193,https://www.airbnb.es/rooms/6805193,-1.67680586596735,42.80260201074327,2017-08-14 02:15:16.943000
airbnb19010455,https://www.airbnb.es/rooms/19010455,-1.6775104813250017,42.80215762227699,2017-08-14 02:15:24.323000
airbnb3495274,https://www.airbnb.es/rooms/3495274,-1.6788268195694158,42.80266271485291,2017-08-14 02:15:20.626000
airbnb3027909,https://www.airbnb.es/rooms/3027909,-1.6827513037146564,42.80249830144667,2017-08-14 02:15:20.626000
airbnb21114638,https://www.airbnb.es/rooms/21114638,-1.686094112516104,42.79333915049822,2017-09-27 20:24:53.191000
airbnb18017235,https://www.airbnb.es/rooms/18017235,-1.6916303769540284,42.80004462656563,2017-08-14 02:15:20.626000
airbnb17282894,https://www.airbnb.es/rooms/17282894,-1.6908239208284088,42.80074083563782,2017-08-14 02:15:20.626000
airbnb19077014,https://www.airbnb.es/rooms/19077014,-1.69120264939424,42.80561277282603,2017-08-14 02:15:32.163000
airbnb18268886,https://www.airbnb.es/rooms/18268886,-1.6867033176072492,42.80320723762129,2017-08-14 02:15:13.291000
airbnb18245378,https://www.airbnb.es/rooms/18245378,-1.6865338980586417,42.8035071740076,2017-08-14 02:15:24.323000
airbnb13617964,https://www.airbnb.es/rooms/13617964,-1.6880030991289061,42.80526029610994,2017-08-14 02:15:32.163000
airbnb13609960,https://www.airbnb.es/rooms/13609960,-1.687522808785157,42.80579577931071,2017-08-14 02:15:28.523000
airbnb13616275,https://www.airbnb.es/rooms/13616275,-1.68633627784517,42.807103458547516,2017-08-14 02:15:24.323000
airbnb13781606,https://www.airbnb.es/rooms/13781606,-1.6868760631099171,42.80721860125377,2017-08-14 02:15:32.163000
airbnb14053077,https://www.airbnb.es/rooms/14053077,-1.6874457594022758,42.806871142518126,2017-08-14 02:15:28.523000
airbnb13077427,https://www.airbnb.es/rooms/13077427,-1.6988237335854213,42.795279690898,2017-08-14 02:15:24.323000
airbnb14235091,https://www.airbnb.es/rooms/14235091,-1.6959612348178021,42.792993542283796,2017-08-14 02:15:24.323000
airbnb13075522,https://www.airbnb.es/rooms/13075522,-1.6982040761005712,42.791571420921116,2017-08-14 02:15:16.943000
airbnb13828385,https://www.airbnb.es/rooms/13828385,-1.698430424770241,42.79052817065969,2017-08-14 02:15:32.163000
airbnb19345032,https://www.airbnb.es/rooms/19345032,-1.6866535031037757,42.7807952503308,2017-08-14 02:15:16.943000
airbnb569208,https://www.airbnb.es/rooms/569208,-1.6946508240052913,42.78786005240155,2017-08-14 02:15:28.522000
airbnb18881755,https://www.airbnb.es/rooms/18881755,-1.688754988520632,42.78793871455967,2017-08-14 02:15:16.943000
airbnb11520548,https://www.airbnb.es/rooms/11520548,-1.6896131313871583,42.78710746704682,2017-08-14 02:15:32.163000
airbnb13610416,https://www.airbnb.es/rooms/13610416,-1.6897336653221413,42.78733701610101,2017-08-14 02:15:32.163000
airbnb11519918,https://www.airbnb.es/rooms/11519918,-1.6876985100634694,42.784009379551634,2017-08-14 02:15:20.626000
airbnb12498524,https://www.airbnb.es/rooms/12498524,-1.7403270946198999,42.75855360720856,2017-08-14 02:15:13.291000
airbnb7079582,https://www.airbnb.es/rooms/7079582,-1.671647320254109,42.71762275345804,2017-08-14 02:15:20.626000
airbnb7081536,https://www.airbnb.es/rooms/7081536,-1.6695354032562144,42.71725003428641,2017-08-14 02:15:28.522000
airbnb7087435,https://www.airbnb.es/rooms/7087435,-1.6698391319769947,42.718832479184435,2017-08-14 02:15:13.291000
airbnb7036016,https://www.airbnb.es/rooms/7036016,-1.6697755835587376,42.71839462358106,2017-08-14 02:15:24.323000
airbnb19361458,https://www.airbnb.es/rooms/19361458,-1.6319784151415604,42.75306064017752,2017-08-14 02:33:44.181000
airbnb11343156,https://www.airbnb.es/rooms/11343156,-1.6092765315504767,42.769697715640724,2017-08-14 02:19:38.532000
airbnb13839491,https://www.airbnb.es/rooms/13839491,-1.6084991302971514,42.76825002572345,2017-08-14 02:19:33.924000
airbnb6883695,https://www.airbnb.es/rooms/6883695,-1.6316768804896375,42.76270917727536,2017-08-14 02:33:31.558000
airbnb13213263,https://www.airbnb.es/rooms/13213263,-1.6322035025981512,42.7555795489583,2017-08-14 02:34:17.957000
airbnb10727379,https://www.airbnb.es/rooms/10727379,-1.6383200746595306,42.736061987436734,2017-08-14 02:34:01.062000
airbnb13384448,https://www.airbnb.es/rooms/13384448,-1.6385470234408392,42.73660796959117,2017-08-14 02:34:13.656000
airbnb19619516,https://www.airbnb.es/rooms/19619516,-1.644531330504247,42.78633535339705,2017-08-14 02:33:44.181000
airbnb19691541,https://www.airbnb.es/rooms/19691541,-1.6506870748837288,42.79267628333561,2017-08-14 02:32:48.245000
airbnb19220476,https://www.airbnb.es/rooms/19220476,-1.6543897440215465,42.798876771485666,2017-08-14 02:33:06.371000
airbnb19455403,https://www.airbnb.es/rooms/19455403,-1.652289711742406,42.80265686994516,2017-08-14 02:32:37.361000
airbnb18610416,https://www.airbnb.es/rooms/18610416,-1.6525343862546134,42.79978739281142,2017-08-14 02:32:37.361000
airbnb7158000,https://www.airbnb.es/rooms/7158000,-1.6487112233337138,42.803154369426686,2017-08-14 02:32:37.361000
airbnb18138509,https://www.airbnb.es/rooms/18138509,-1.6379787143993434,42.79712937084287,2017-08-14 02:33:39.880000
airbnb4266740,https://www.airbnb.es/rooms/4266740,-1.637892522364164,42.79804056530787,2017-08-14 02:34:27.553000
airbnb16656456,https://www.airbnb.es/rooms/16656456,-1.6407306368330419,42.79720145366616,2017-08-14 02:33:44.181000
airbnb15468845,https://www.airbnb.es/rooms/15468845,-1.6416214311033062,42.800430569055465,2017-08-14 02:33:39.880000
airbnb17428709,https://www.airbnb.es/rooms/17428709,-1.6404127835674014,42.8033177683793,2017-08-28 19:43:27.090000
airbnb17428712,https://www.airbnb.es/rooms/17428712,-1.6406490022146114,42.8031908911873,2017-08-28 19:43:23.133000
airbnb19308508,https://www.airbnb.es/rooms/19308508,-1.640840515219922,42.801579976321236,2017-08-28 19:43:19.087000
airbnb17428711,https://www.airbnb.es/rooms/17428711,-1.6422151528282125,42.8027326180244,2017-08-28 19:43:30.983000
airbnb3500111,https://www.airbnb.es/rooms/3500111,-1.643148548196065,42.8027501697603,2017-08-14 02:33:48.049000
airbnb15475063,https://www.airbnb.es/rooms/15475063,-1.6430735992686245,42.80286243369287,2017-08-14 02:33:52.154000
airbnb3499957,https://www.airbnb.es/rooms/3499957,-1.6435326076878112,42.803131659552385,2017-08-14 02:33:31.558000
airbnb13510464,https://www.airbnb.es/rooms/13510464,-1.6436869871061317,42.80269895345459,2017-08-14 02:34:13.656000
airbnb19330828,https://www.airbnb.es/rooms/19330828,-1.644487830056873,42.80289291049426,2017-08-14 02:33:56.770000
airbnb13555927,https://www.airbnb.es/rooms/13555927,-1.646858446284942,42.80139015956397,2017-08-14 02:34:01.062000
airbnb11163908,https://www.airbnb.es/rooms/11163908,-1.6468922021763042,42.80190152320797,2017-08-14 02:34:13.656000
airbnb3431104,https://www.airbnb.es/rooms/3431104,-1.644578493913436,42.80104956440672,2017-08-14 02:34:17.957000
airbnb5889643,https://www.airbnb.es/rooms/5889643,-1.6449978709293993,42.803093866933494,2017-08-14 02:33:39.880000
airbnb11163407,https://www.airbnb.es/rooms/11163407,-1.646000697791405,42.802112773960744,2017-08-14 02:34:05.051000
airbnb11164181,https://www.airbnb.es/rooms/11164181,-1.6467586715860245,42.802959096104956,2017-08-14 02:33:35.897000
airbnb18541623,https://www.airbnb.es/rooms/18541623,-1.6446662043278424,42.80444662173871,2017-08-14 02:33:39.880000
airbnb13437952,https://www.airbnb.es/rooms/13437952,-1.6454508736149673,42.80472733189443,2017-08-14 02:34:01.062000
airbnb16576871,https://www.airbnb.es/rooms/16576871,-1.6464969981301856,42.807283493223935,2017-08-14 02:33:35.897000
airbnb13862805,https://www.airbnb.es/rooms/13862805,-1.6450112701090507,42.80579948017273,2017-08-14 02:34:01.062000
airbnb5794568,https://www.airbnb.es/rooms/5794568,-1.642832722589442,42.80815390171033,2017-08-14 02:34:05.051000
airbnb19649822,https://www.airbnb.es/rooms/19649822,-1.642626536125609,42.80675739240405,2017-08-14 02:33:52.154000
airbnb10009031,https://www.airbnb.es/rooms/10009031,-1.642602752601457,42.805215484664224,2017-08-14 02:33:44.181000
airbnb19761965,https://www.airbnb.es/rooms/19761965,-1.6423867683954931,42.80457744852322,2017-08-14 02:33:48.049000
airbnb2446143,https://www.airbnb.es/rooms/2446143,-1.642760335450203,42.804563130553326,2017-08-14 02:33:44.181000
airbnb13200893,https://www.airbnb.es/rooms/13200893,-1.6426900999964518,42.80556711824216,2017-08-14 02:34:13.656000
airbnb19004480,https://www.airbnb.es/rooms/19004480,-1.642823974247715,42.805502605997304,2017-08-14 02:34:13.656000
airbnb19530847,https://www.airbnb.es/rooms/19530847,-1.6435657066622253,42.80567609494468,2017-08-14 02:34:01.062000
airbnb7180306,https://www.airbnb.es/rooms/7180306,-1.644345106697871,42.8052642585281,2017-08-14 02:33:48.049000
airbnb19529484,https://www.airbnb.es/rooms/19529484,-1.6437182127129502,42.803961104132085,2017-08-14 02:34:05.051000
airbnb18957601,https://www.airbnb.es/rooms/18957601,-1.6438517076118602,42.80435917224098,2017-08-14 02:33:52.154000
airbnb13862587,https://www.airbnb.es/rooms/13862587,-1.6444291970666842,42.803522226569655,2017-08-14 02:34:05.051000
airbnb1096465,https://www.airbnb.es/rooms/1096465,-1.6437908715380407,42.80356869228175,2017-08-14 02:34:09.370000
airbnb7179582,https://www.airbnb.es/rooms/7179582,-1.6428172348473058,42.803465545456085,2017-08-14 02:33:56.770000
airbnb19505447,https://www.airbnb.es/rooms/19505447,-1.6428536510933105,42.80386343060042,2017-08-14 02:34:31.878000
airbnb2783597,https://www.airbnb.es/rooms/2783597,-1.6411419846221351,42.80536516685849,2017-08-14 02:34:01.062000
airbnb13994197,https://www.airbnb.es/rooms/13994197,-1.640280048363783,42.8049197039661,2017-08-14 02:33:48.049000
airbnb20513788,https://www.airbnb.es/rooms/20513788,-1.6402376041483457,42.80444170492251,2017-08-28 19:43:06.798000
airbnb19742366,https://www.airbnb.es/rooms/19742366,-1.6395244754988496,42.803686619153986,2017-08-28 19:43:23.133000
airbnb11381435,https://www.airbnb.es/rooms/11381435,-1.6376230105040983,42.80814988126192,2017-08-14 02:33:44.181000
airbnb19498679,https://www.airbnb.es/rooms/19498679,-1.6385738735062003,42.80755522761882,2017-08-14 02:34:22.964000
airbnb19196045,https://www.airbnb.es/rooms/19196045,-1.6386226615378048,42.80704700773653,2017-08-14 02:34:31.878000
airbnb16143188,https://www.airbnb.es/rooms/16143188,-1.6407149922624455,42.80774859333424,2017-08-14 02:33:52.154000
airbnb14611298,https://www.airbnb.es/rooms/14611298,-1.6401578266813814,42.806478745187995,2017-08-14 02:33:52.154000
airbnb13837943,https://www.airbnb.es/rooms/13837943,-1.6412970328406575,42.806349942289536,2017-08-14 02:34:09.370000
airbnb18547614,https://www.airbnb.es/rooms/18547614,-1.6420283727671068,42.806337795783755,2017-08-14 02:33:44.181000
airbnb14686976,https://www.airbnb.es/rooms/14686976,-1.6415751487202912,42.806591628317975,2017-08-14 02:33:39.880000
airbnb15098258,https://www.airbnb.es/rooms/15098258,-1.6414649847797882,42.80724192862205,2017-08-28 19:43:27.091000
airbnb17940704,https://www.airbnb.es/rooms/17940704,-1.6415385644991332,42.80856993743214,2017-08-17 01:43:59.293000
airbnb17468910,https://www.airbnb.es/rooms/17468910,-1.6415039812657624,42.80899960858213,2017-08-14 02:34:36.888000
airbnb18659113,https://www.airbnb.es/rooms/18659113,-1.6415099796708064,42.80894705492852,2017-08-14 02:34:31.878000
airbnb18399876,https://www.airbnb.es/rooms/18399876,-1.6416241043189659,42.80984325964606,2017-08-14 02:34:27.553000
airbnb17635032,https://www.airbnb.es/rooms/17635032,-1.6416981415899663,42.81016071463876,2017-08-14 02:34:36.888000
airbnb17469142,https://www.airbnb.es/rooms/17469142,-1.641056384649361,42.80950484969666,2017-08-14 02:34:13.656000
airbnb17637315,https://www.airbnb.es/rooms/17637315,-1.6408235659680368,42.80944394163634,2017-08-14 02:34:17.957000
airbnb17426478,https://www.airbnb.es/rooms/17426478,-1.6407376915947742,42.80950838363314,2017-08-14 02:34:22.964000
airbnb17637048,https://www.airbnb.es/rooms/17637048,-1.6408013866360973,42.8104710604197,2017-08-14 02:34:22.964000
airbnb13580940,https://www.airbnb.es/rooms/13580940,-1.6403912862074521,42.81049230215646,2017-08-14 02:34:01.062000
airbnb18443338,https://www.airbnb.es/rooms/18443338,-1.6404441521885722,42.81012222616175,2017-08-14 02:34:31.878000
airbnb17636927,https://www.airbnb.es/rooms/17636927,-1.6399661717841887,42.8102668587241,2017-08-14 02:34:17.957000
airbnb18442982,https://www.airbnb.es/rooms/18442982,-1.640196387121889,42.81023546965182,2017-08-14 02:34:27.553000
airbnb18443986,https://www.airbnb.es/rooms/18443986,-1.6402390641974764,42.80922059895006,2017-08-14 02:34:27.553000
airbnb17635995,https://www.airbnb.es/rooms/17635995,-1.6402969122806554,42.80927635210805,2017-08-14 02:34:17.957000
airbnb5747847,https://www.airbnb.es/rooms/5747847,-1.640666926569112,42.80928657595081,2017-08-14 02:34:01.062000
airbnb18443788,https://www.airbnb.es/rooms/18443788,-1.6404395566560712,42.80853902898885,2017-08-14 02:34:27.553000
airbnb17637255,https://www.airbnb.es/rooms/17637255,-1.6404647760531532,42.808807527858825,2017-08-14 02:34:36.888000
airbnb18336469,https://www.airbnb.es/rooms/18336469,-1.6401524158056142,42.808411333929634,2017-08-14 02:34:09.370000
airbnb19319980,https://www.airbnb.es/rooms/19319980,-1.6399394218026813,42.80832797791793,2017-08-14 02:34:17.957000
airbnb17635269,https://www.airbnb.es/rooms/17635269,-1.6395132652686952,42.80828698710286,2017-08-14 02:34:36.888000
airbnb18954459,https://www.airbnb.es/rooms/18954459,-1.6385238369705168,42.809404715729784,2017-08-14 02:34:09.370000
airbnb17581009,https://www.airbnb.es/rooms/17581009,-1.6383141499956004,42.808410290579694,2017-08-14 02:34:36.888000
airbnb6421450,https://www.airbnb.es/rooms/6421450,-1.6379576277089876,42.8092316382037,2017-08-14 02:34:09.370000
airbnb7600527,https://www.airbnb.es/rooms/7600527,-1.637567750131743,42.81061581049687,2017-08-14 02:33:56.770000
airbnb18336742,https://www.airbnb.es/rooms/18336742,-1.6392193210121548,42.81024495738497,2017-08-14 02:34:27.553000
airbnb19495565,https://www.airbnb.es/rooms/19495565,-1.6393218463088812,42.811727298936745,2017-08-14 02:34:05.051000
airbnb12573904,https://www.airbnb.es/rooms/12573904,-1.6381418920696176,42.81256991151602,2017-09-14 16:36:37.616000
airbnb13308097,https://www.airbnb.es/rooms/13308097,-1.6381405479503643,42.812952149881106,2017-08-14 02:33:56.770000
airbnb3760475,https://www.airbnb.es/rooms/3760475,-1.6386479501320856,42.81235574444814,2017-08-14 02:34:27.553000
airbnb1291169,https://www.airbnb.es/rooms/1291169,-1.6385984118864878,42.81193808118196,2017-08-14 02:34:22.964000
airbnb19489185,https://www.airbnb.es/rooms/19489185,-1.6408226081495139,42.81256395579209,2017-08-14 02:34:13.656000
airbnb6372689,https://www.airbnb.es/rooms/6372689,-1.6398688065800757,42.812423242723035,2017-08-14 02:34:13.656000
airbnb9916958,https://www.airbnb.es/rooms/9916958,-1.6420625354644793,42.812237667232736,2017-08-14 02:33:44.181000
airbnb13509526,https://www.airbnb.es/rooms/13509526,-1.6412034375555689,42.81266277974675,2017-08-14 02:34:17.957000
airbnb498251,https://www.airbnb.es/rooms/498251,-1.6428404156573282,42.81199787755774,2017-08-14 02:34:05.051000
airbnb19478865,https://www.airbnb.es/rooms/19478865,-1.643508868125135,42.81301178330306,2017-08-14 02:34:17.957000
airbnb19488442,https://www.airbnb.es/rooms/19488442,-1.643912177517202,42.81256856628063,2017-08-14 02:33:35.897000
airbnb17504704,https://www.airbnb.es/rooms/17504704,-1.6427996970369856,42.80982240641395,2017-08-14 02:33:31.558000
airbnb19173563,https://www.airbnb.es/rooms/19173563,-1.6432666258253326,42.80948898208307,2017-08-14 02:34:05.051000
airbnb17635522,https://www.airbnb.es/rooms/17635522,-1.642112872632452,42.80978998841366,2017-08-14 02:34:27.553000
airbnb17635875,https://www.airbnb.es/rooms/17635875,-1.642208635867551,42.80924336759838,2017-08-14 02:34:36.888000
airbnb17635698,https://www.airbnb.es/rooms/17635698,-1.6422809474576767,42.8093804409256,2017-08-14 02:34:36.888000
airbnb17636097,https://www.airbnb.es/rooms/17636097,-1.642289928419531,42.80904862018596,2017-08-14 02:34:27.553000
airbnb14066367,https://www.airbnb.es/rooms/14066367,-1.645131668220961,42.80992207802888,2017-09-27 20:43:40.613000
airbnb19450637,https://www.airbnb.es/rooms/19450637,-1.65036643505987,42.80938361084299,2017-08-14 02:32:43.969000
airbnb13810368,https://www.airbnb.es/rooms/13810368,-1.6508602933650014,42.80978099609003,2017-08-14 02:33:06.371000
airbnb7662152,https://www.airbnb.es/rooms/7662152,-1.6516849514052556,42.80864809407744,2017-08-14 02:32:52.760000
airbnb13384133,https://www.airbnb.es/rooms/13384133,-1.6487917989219296,42.80831675910906,2017-08-14 02:32:48.245000
airbnb10941603,https://www.airbnb.es/rooms/10941603,-1.6492872648967567,42.81006950052586,2017-08-14 02:32:43.969000
airbnb13198542,https://www.airbnb.es/rooms/13198542,-1.6481813971774089,42.80652206398319,2017-08-14 02:33:39.880000
airbnb13354616,https://www.airbnb.es/rooms/13354616,-1.6485993578922957,42.80421224550154,2017-08-14 02:33:06.371000
airbnb12935704,https://www.airbnb.es/rooms/12935704,-1.6505596199116952,42.80471205292852,2017-08-14 02:32:37.361000
airbnb17429740,https://www.airbnb.es/rooms/17429740,-1.6511550012809058,42.80389264483995,2017-08-14 02:32:37.361000
airbnb18686613,https://www.airbnb.es/rooms/18686613,-1.6511057859512437,42.80442942609866,2017-08-14 02:32:48.245000
airbnb19431489,https://www.airbnb.es/rooms/19431489,-1.6509476977150603,42.80455576837654,2017-08-14 02:33:01.459000
airbnb7662163,https://www.airbnb.es/rooms/7662163,-1.6527879398159513,42.807437169947036,2017-08-14 02:32:32.268000
airbnb6709872,https://www.airbnb.es/rooms/6709872,-1.6538656530045521,42.80797116155031,2017-08-14 02:33:06.371000
airbnb7062916,https://www.airbnb.es/rooms/7062916,-1.6539329324323937,42.80740317041329,2017-08-14 02:33:01.459000
airbnb3412049,https://www.airbnb.es/rooms/3412049,-1.6517820859046741,42.805002529663554,2017-08-14 02:33:10.653000
airbnb18770527,https://www.airbnb.es/rooms/18770527,-1.6523827912452873,42.80422549927041,2017-08-14 02:33:01.459000
airbnb18797055,https://www.airbnb.es/rooms/18797055,-1.6523231906913782,42.804068715309946,2017-08-14 02:32:37.361000
airbnb1307104,https://www.airbnb.es/rooms/1307104,-1.652397264078973,42.803862764954246,2017-08-14 02:33:06.371000
airbnb13713567,https://www.airbnb.es/rooms/13713567,-1.6534739337028097,42.80452240857395,2017-08-14 02:32:48.245000
airbnb13852352,https://www.airbnb.es/rooms/13852352,-1.6535551329794882,42.80531157728216,2017-08-14 02:33:06.371000
airbnb18786214,https://www.airbnb.es/rooms/18786214,-1.6559012507308615,42.80330565656111,2017-08-14 02:32:43.969000
airbnb6369552,https://www.airbnb.es/rooms/6369552,-1.6556732417421836,42.804332564312084,2017-08-14 02:32:43.969000
airbnb15839174,https://www.airbnb.es/rooms/15839174,-1.654267706262039,42.805885252719435,2017-08-14 02:32:52.760000
airbnb16936089,https://www.airbnb.es/rooms/16936089,-1.654560976710469,42.80734603343264,2017-08-14 02:32:56.950000
airbnb16896022,https://www.airbnb.es/rooms/16896022,-1.655496141074325,42.80760687473007,2017-08-14 02:32:43.969000
airbnb17633325,https://www.airbnb.es/rooms/17633325,-1.656143923301864,42.80696367243605,2017-08-14 02:32:48.245000
airbnb3511797,https://www.airbnb.es/rooms/3511797,-1.6563667607488388,42.80899793187994,2017-08-14 02:33:10.653000
airbnb19310081,https://www.airbnb.es/rooms/19310081,-1.6545326138331948,42.809129230984865,2017-08-14 02:33:10.653000
airbnb6971354,https://www.airbnb.es/rooms/6971354,-1.6523591767893802,42.8090084643257,2017-08-14 02:33:01.459000
airbnb18431040,https://www.airbnb.es/rooms/18431040,-1.6540543246588597,42.81171156879969,2017-08-14 02:32:48.245000
airbnb19796806,https://www.airbnb.es/rooms/19796806,-1.6541763957753268,42.812280023236966,2017-08-14 02:33:01.459000
airbnb19782371,https://www.airbnb.es/rooms/19782371,-1.6539843834046388,42.81260148582274,2017-08-14 02:32:52.760000
airbnb19725830,https://www.airbnb.es/rooms/19725830,-1.655001431306526,42.810622350907174,2017-08-14 02:32:37.361000
airbnb20409955,https://www.airbnb.es/rooms/20409955,-1.655556797301822,42.812643765452734,2017-08-14 02:33:01.459000
airbnb19679039,https://www.airbnb.es/rooms/19679039,-1.6561925661685464,42.81245429251072,2017-08-14 02:32:37.361000
airbnb11039648,https://www.airbnb.es/rooms/11039648,-1.6576095338557728,42.812484072971756,2017-08-14 02:32:52.760000
airbnb11120498,https://www.airbnb.es/rooms/11120498,-1.657937664759885,42.81212846594036,2017-08-14 02:32:37.361000
airbnb18505085,https://www.airbnb.es/rooms/18505085,-1.6571664298436872,42.81108371544308,2017-08-14 02:32:56.950000
airbnb19697181,https://www.airbnb.es/rooms/19697181,-1.6572139765583054,42.81074444858344,2017-08-14 02:32:32.268000
airbnb13751689,https://www.airbnb.es/rooms/13751689,-1.6570254008111653,42.80993718586869,2017-08-14 02:32:56.950000
airbnb9107345,https://www.airbnb.es/rooms/9107345,-1.6593201009272096,42.80825078608664,2017-08-14 02:32:52.760000
airbnb9385807,https://www.airbnb.es/rooms/9385807,-1.6598419534185593,42.80827924985538,2017-08-14 02:32:52.760000
airbnb9232839,https://www.airbnb.es/rooms/9232839,-1.6611946774064235,42.809474994801604,2017-08-14 02:32:43.969000
airbnb13630621,https://www.airbnb.es/rooms/13630621,-1.6607439722403288,42.80979761682337,2017-08-14 02:32:48.245000
airbnb3917624,https://www.airbnb.es/rooms/3917624,-1.66044975568425,42.80991650538881,2017-08-14 02:33:10.653000
airbnb15014073,https://www.airbnb.es/rooms/15014073,-1.6609810713456445,42.81046524684841,2017-08-14 02:32:32.268000
airbnb11036478,https://www.airbnb.es/rooms/11036478,-1.6596001274248213,42.81212687679827,2017-08-14 02:32:48.245000
airbnb5853981,https://www.airbnb.es/rooms/5853981,-1.6607687234721364,42.812024826720695,2017-08-14 02:32:56.950000
airbnb16343106,https://www.airbnb.es/rooms/16343106,-1.6643720472176908,42.8120781982554,2017-08-14 02:32:43.969000
airbnb19547612,https://www.airbnb.es/rooms/19547612,-1.6656980275561546,42.81254928200054,2017-08-14 02:32:37.361000
airbnb8138261,https://www.airbnb.es/rooms/8138261,-1.666225198966517,42.81020400706333,2017-08-14 02:33:10.653000
airbnb19175806,https://www.airbnb.es/rooms/19175806,-1.6634241366424267,42.80836776649247,2017-08-14 02:33:01.459000
airbnb19446309,https://www.airbnb.es/rooms/19446309,-1.6635274283502481,42.80914328017315,2017-08-14 02:33:06.371000
airbnb18910009,https://www.airbnb.es/rooms/18910009,-1.662627412396528,42.80952116958286,2017-08-14 02:33:10.653000
airbnb407425,https://www.airbnb.es/rooms/407425,-1.6617378821089548,42.80790940900633,2017-08-15 07:54:39.733000
airbnb1073562,https://www.airbnb.es/rooms/1073562,-1.6622886993172832,42.80708009893934,2017-08-14 02:32:37.361000
airbnb578492,https://www.airbnb.es/rooms/578492,-1.6619865421679458,42.806679593392204,2017-08-14 02:32:52.760000
airbnb2358237,https://www.airbnb.es/rooms/2358237,-1.6617105844699829,42.80697753719791,2017-08-14 02:32:32.268000
airbnb9253477,https://www.airbnb.es/rooms/9253477,-1.6619838552524653,42.806357882543246,2017-08-14 02:32:52.760000
airbnb5045079,https://www.airbnb.es/rooms/5045079,-1.6621172361730985,42.80583152858297,2017-08-14 02:32:52.760000
airbnb19675731,https://www.airbnb.es/rooms/19675731,-1.6631987518897577,42.8065015344029,2017-08-14 02:33:10.653000
airbnb19502190,https://www.airbnb.es/rooms/19502190,-1.6631537679973332,42.80623243495307,2017-08-14 02:32:56.950000
airbnb16239815,https://www.airbnb.es/rooms/16239815,-1.6629273110302398,42.806212078845434,2017-08-14 02:32:43.969000
airbnb2864503,https://www.airbnb.es/rooms/2864503,-1.663646434364828,42.80555610636206,2017-08-14 02:32:37.361000
airbnb2864484,https://www.airbnb.es/rooms/2864484,-1.6633522042172872,42.80642817595836,2017-08-14 02:32:52.760000
airbnb6875654,https://www.airbnb.es/rooms/6875654,-1.6633578366635942,42.8067318944733,2017-08-14 02:32:48.245000
airbnb12052335,https://www.airbnb.es/rooms/12052335,-1.6630470855675696,42.80670350148503,2017-08-14 02:32:52.760000
airbnb17322872,https://www.airbnb.es/rooms/17322872,-1.6627839261610757,42.80707647923977,2017-08-14 02:32:48.245000
airbnb16250857,https://www.airbnb.es/rooms/16250857,-1.6634831675770168,42.80727239444051,2017-08-14 02:32:37.361000
airbnb418410,https://www.airbnb.es/rooms/418410,-1.6632587746376044,42.80501144362261,2017-08-14 02:32:56.950000
airbnb17316186,https://www.airbnb.es/rooms/17316186,-1.663135165973334,42.805180014148874,2017-08-14 02:32:43.969000
airbnb2358619,https://www.airbnb.es/rooms/2358619,-1.6620686013694708,42.8053453717364,2017-08-14 02:32:32.268000
airbnb1895717,https://www.airbnb.es/rooms/1895717,-1.661452476940254,42.80527347523507,2017-08-14 02:32:48.245000
airbnb3056274,https://www.airbnb.es/rooms/3056274,-1.6594733991138275,42.80578222225717,2017-08-14 02:32:56.950000
airbnb13442946,https://www.airbnb.es/rooms/13442946,-1.6567818226214752,42.804856176426895,2017-08-14 02:32:37.361000
airbnb19312558,https://www.airbnb.es/rooms/19312558,-1.6588861385926992,42.796636673108964,2017-08-14 02:33:01.459000
airbnb19114552,https://www.airbnb.es/rooms/19114552,-1.669499288542525,42.801836559263045,2017-08-14 02:15:20.626000
airbnb9421820,https://www.airbnb.es/rooms/9421820,-1.6697798467050762,42.802502076379085,2017-08-14 02:15:28.522000
airbnb12503197,https://www.airbnb.es/rooms/12503197,-1.669172635890682,42.80131277257676,2017-08-14 02:32:48.245000
airbnb18590770,https://www.airbnb.es/rooms/18590770,-1.668910157207648,42.801396069911334,2017-08-14 02:32:32.268000
airbnb7436247,https://www.airbnb.es/rooms/7436247,-1.6717591885696468,42.80228243127726,2017-08-14 02:15:09.673000
