X,Y,id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,FEATURE,BARRIO,SECCIONES,URL1,URL2,URL3,URLPDF1,URLPDF2,GEOM_AREA,GEOM_PERI,BEGINLIFE
-1.648257060003108,42.81606468552166,airbnb6681607,https://www.airbnb.es/rooms/6681607,-1.648257060003108,42.816064685521660,2017-08-14 02:34:17.957000,2017-09-08 05:15:58.743000,airbnb31714479,private_room,1,2,3,1,200,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.648288183764807,42.816456480462477,airbnb6916979,https://www.airbnb.es/rooms/6916979,-1.648288183764807,42.816456480462477,2017-08-14 02:34:13.656000,2017-09-27 21:40:59.806000,airbnb36253517,entire_home,2,4,22,2,80,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.648878853474758,42.816632283614425,airbnb16014419,https://www.airbnb.es/rooms/16014419,-1.648878853474758,42.816632283614425,2017-08-14 02:32:32.268000,2017-09-27 21:41:03.548000,airbnb78845032,entire_home,1,3,44,2,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.648910978833295,42.817571478256163,airbnb10736886,https://www.airbnb.es/rooms/10736886,-1.648910978833295,42.817571478256163,2017-08-14 02:34:44.264000,2017-09-27 21:41:07.322000,airbnb7977967,entire_home,3,7,44,1,95,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.648434620489826,42.817032818486858,airbnb13146939,https://www.airbnb.es/rooms/13146939,-1.648434620489826,42.817032818486858,2017-08-14 02:33:06.371000,2017-09-27 21:41:11.264000,airbnb47274319,private_room,1,2,6,1,120,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.6486255710927,42.817020441634071,airbnb19247868,https://www.airbnb.es/rooms/19247868,-1.648625571092700,42.817020441634071,2017-08-14 02:33:01.459000,2017-09-27 21:41:16.740000,airbnb105796045,private_room,1,2,1,1,80,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.647582513201244,42.816687219055162,airbnb13774667,https://www.airbnb.es/rooms/13774667,-1.647582513201244,42.816687219055162,2017-08-14 02:34:09.370000,2017-09-27 21:41:19.978000,airbnb35075,private_room,1,2,2,1,35,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.647825789989203,42.816982846996552,airbnb6843365,https://www.airbnb.es/rooms/6843365,-1.647825789989203,42.816982846996552,2017-08-14 02:34:13.656000,2017-09-27 21:41:23.218000,airbnb13067939,private_room,1,4,0,1,200,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.647597510296433,42.816996392132602,airbnb18381914,https://www.airbnb.es/rooms/18381914,-1.647597510296433,42.816996392132602,2017-08-14 02:33:31.558000,2017-09-27 21:41:26.983000,airbnb127313570,entire_home,1,4,25,1,49,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.64813865904366,42.81727044833741,airbnb19090099,https://www.airbnb.es/rooms/19090099,-1.648138659043660,42.817270448337410,2017-08-14 02:33:39.880000,2017-09-27 21:41:30.561000,airbnb127048739,private_room,1,4,7,1,38,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.647810673437426,42.817657241339674,airbnb13834776,https://www.airbnb.es/rooms/13834776,-1.647810673437426,42.817657241339674,2017-08-14 02:35:30.458000,2017-09-27 21:41:34.293000,airbnb17606183,entire_home,1,5,116,1,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.646946996736708,42.816626385251951,airbnb6913819,https://www.airbnb.es/rooms/6913819,-1.646946996736708,42.816626385251951,2017-08-14 02:34:05.051000,2017-09-27 21:41:37.379000,airbnb36231710,entire_home,1,2,3,3,200,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.64704223129738,42.816000723755103,airbnb13667701,https://www.airbnb.es/rooms/13667701,-1.647042231297380,42.816000723755103,2017-08-14 02:33:31.558000,2017-09-27 21:41:40.840000,airbnb78845032,entire_home,2,4,22,2,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.649017592176335,42.814576618131099,airbnb20128150,https://www.airbnb.es/rooms/20128150,-1.649017592176335,42.814576618131099,2017-08-14 02:32:32.268000,2017-09-27 21:41:44.819000,airbnb16303016,entire_home,2,4,5,3,75,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.649248079866059,42.814566858273309,airbnb18291537,https://www.airbnb.es/rooms/18291537,-1.649248079866059,42.814566858273309,2017-08-14 02:32:32.268000,2017-09-27 21:41:48.633000,airbnb126491411,entire_home,2,4,7,2,99,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.648542197079259,42.813964604569883,airbnb19004411,https://www.airbnb.es/rooms/19004411,-1.648542197079259,42.813964604569883,2017-08-14 02:33:06.371000,2017-09-27 21:41:52.175000,airbnb61632034,private_room,1,2,2,2,129,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.648807225682291,42.813281566114597,airbnb19004545,https://www.airbnb.es/rooms/19004545,-1.648807225682291,42.813281566114597,2017-08-14 02:32:56.950000,2017-09-27 21:41:57.450000,airbnb61632034,private_room,0,2,2,2,89,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646436775475095,42.813184238712566,airbnb13902439,https://www.airbnb.es/rooms/13902439,-1.646436775475095,42.813184238712566,2017-08-14 02:33:35.897000,2017-09-27 21:42:03.056000,airbnb37118294,private_room,1,2,10,1,33,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646759658851911,42.814088894674455,airbnb13306452,https://www.airbnb.es/rooms/13306452,-1.646759658851911,42.814088894674455,2017-08-14 02:34:13.656000,2017-09-27 21:42:06.088000,airbnb74561000,entire_home,2,5,1,6,250,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646876938236006,42.814300459136994,airbnb7108593,https://www.airbnb.es/rooms/7108593,-1.646876938236006,42.814300459136994,2017-08-14 02:34:36.888000,2017-09-27 21:42:09.507000,airbnb16303016,entire_home,4,6,16,3,120,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646616006814208,42.81459935371452,airbnb16761608,https://www.airbnb.es/rooms/16761608,-1.646616006814208,42.814599353714520,2017-08-14 02:33:35.897000,2017-09-27 21:42:13.337000,airbnb19362199,entire_home,1,2,22,2,54,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646790936102835,42.814716597371003,airbnb20128759,https://www.airbnb.es/rooms/20128759,-1.646790936102835,42.814716597371003,2017-08-14 02:33:35.897000,2017-09-27 21:42:16.677000,airbnb16303016,entire_home,3,6,5,3,90,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.646500841557685,42.815198692694793,airbnb19233307,https://www.airbnb.es/rooms/19233307,-1.646500841557685,42.815198692694793,2017-08-14 02:34:09.370000,2017-09-27 21:42:19.663000,airbnb5740762,entire_home,1,4,0,5,180,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.64636542198509,42.81499396736978,airbnb3089002,https://www.airbnb.es/rooms/3089002,-1.646365421985090,42.814993967369780,2017-08-14 02:34:31.878000,2017-09-27 21:42:23.546000,airbnb15714027,entire_home,2,4,4,3,200,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.645285420226488,42.814910878495162,airbnb17586833,https://www.airbnb.es/rooms/17586833,-1.645285420226488,42.814910878495162,2017-08-14 02:34:01.062000,2017-09-27 21:42:29.139000,airbnb3270209,entire_home,2,4,1,6,250,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.645038997227625,42.815179961207434,airbnb7179016,https://www.airbnb.es/rooms/7179016,-1.645038997227625,42.815179961207434,2017-08-14 02:34:01.062000,2017-09-27 21:42:32.271000,airbnb37609130,private_room,1,3,1,1,150,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.643489629985541,42.813176211451342,airbnb3098105,https://www.airbnb.es/rooms/3098105,-1.643489629985541,42.813176211451342,2017-08-14 02:33:48.049000,2017-09-27 21:42:35.964000,airbnb15753934,private_room,1,3,5,1,45,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.642098988551149,42.814708179528623,airbnb17120117,https://www.airbnb.es/rooms/17120117,-1.642098988551149,42.814708179528623,2017-08-14 02:34:01.062000,2017-09-27 21:42:41.337000,airbnb42223637,entire_home,1,3,2,2,65,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.642077478150834,42.815151500993096,airbnb20709158,https://www.airbnb.es/rooms/20709158,-1.642077478150834,42.815151500993096,2017-09-14 16:35:59.314000,2017-09-27 21:42:44.768000,airbnb148253157,entire_home,2,4,1,2,70,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.643637995080022,42.815403888691648,airbnb6023615,https://www.airbnb.es/rooms/6023615,-1.643637995080022,42.815403888691648,2017-08-14 02:34:31.878000,2017-09-27 21:42:48.088000,airbnb31266512,entire_home,3,4,0,4,400,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.643718189020579,42.815279620594929,airbnb15341432,https://www.airbnb.es/rooms/15341432,-1.643718189020579,42.815279620594929,2017-09-27 20:43:40.614000,2017-09-27 21:42:52.064000,airbnb15967687,private_room,1,1,2,1,13,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.644135354431007,42.815805100517892,airbnb6159647,https://www.airbnb.es/rooms/6159647,-1.644135354431007,42.815805100517892,2017-08-14 02:33:31.558000,2017-09-27 21:42:55.343000,airbnb31955486,entire_home,2,4,21,2,40,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.64404201566388,42.816665190532362,airbnb19614090,https://www.airbnb.es/rooms/19614090,-1.644042015663880,42.816665190532362,2017-08-14 02:33:31.558000,2017-09-27 21:42:58.656000,airbnb137782455,entire_home,1,5,6,2,70,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.643998435929991,42.816372605163657,airbnb19638680,https://www.airbnb.es/rooms/19638680,-1.643998435929991,42.816372605163657,2017-08-14 02:34:05.052000,2017-09-27 21:43:01.635000,airbnb136348986,private_room,3,1,0,1,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
-1.643866021748579,42.816170984555583,airbnb7247685,https://www.airbnb.es/rooms/7247685,-1.643866021748579,42.816170984555583,2017-08-14 02:34:22.964000,2017-09-27 21:43:04.393000,airbnb35460800,entire_home,1,2,0,1,190,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015
