"X,N,24,15","Y,N,24,15","id,C,254","url,C,254","longitude,N,24,15","latitude,N,24,15","found,C,254","revised,C,254","host-id,C,254","room_type,C,254","bedrooms,N,10,0","capacity,N,10,0","reviews,N,10,0","min_nights,N,10,0","price,N,10,0","FEATURE,N,10,0","BARRIO,C,254","SECCIONES,C,254","URL1,C,254","URL2,C,254","URL3,C,254","URLPDF1,C,254","URLPDF2,C,254","GEOM_AREA,N,24,15","GEOM_PERI,N,24,15","BEGINLIFE,C,254",distance,price_per_place,distance_normalized
-1.6451316682,42.809922078,airbnb14066367,https://www.airbnb.es/rooms/14066367,-1.6451316682,42.809922078,2017-09-27 20:43:40.613000,2017-09-27 21:23:32.812000,airbnb84428831,private_room,2,4,10,1,50,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0073733831,12.5,0.1385884088
-1.6503664351,42.8093836108,airbnb19450637,https://www.airbnb.es/rooms/19450637,-1.6503664351,42.8093836108,2017-08-14 02:32:43.969000,2017-09-27 21:23:35.900000,airbnb5120496,private_room,2,3,2,1,60,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0106687894,20,0.2005281066
-1.6508602934,42.8097809961,airbnb13810368,https://www.airbnb.es/rooms/13810368,-1.6508602934,42.8097809961,2017-08-14 02:33:06.371000,2017-09-27 21:23:38.886000,airbnb81279403,entire_home,3,4,0,11,160,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0107558625,40,0.2021647131
-1.6516849514,42.8086480941,airbnb7662152,https://www.airbnb.es/rooms/7662152,-1.6516849514,42.8086480941,2017-08-14 02:32:52.760000,2017-09-27 21:23:45.368000,airbnb40217734,private_room,1,2,19,1,20,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0121284371,10,0.2279633079
-1.6487917989,42.8083167591,airbnb13384133,https://www.airbnb.es/rooms/13384133,-1.6487917989,42.8083167591,2017-08-14 02:32:48.245000,2017-09-27 21:23:48.554000,airbnb76081778,private_room,2,4,1,2,350,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.010476413,87.5,0.196912244
-1.6492872649,42.8100695005,airbnb10941603,https://www.airbnb.es/rooms/10941603,-1.6492872649,42.8100695005,2017-08-14 02:32:43.969000,2017-09-08 04:49:09.153000,airbnb10789830,entire_home,4,6,13,2,90,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0094246174,15,0.1771429363
-1.6481813972,42.806522064,airbnb13198542,https://www.airbnb.es/rooms/13198542,-1.6481813972,42.806522064,2017-08-14 02:33:39.880000,2017-09-27 21:23:54.463000,airbnb18712003,entire_home,2,4,26,2,72,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0117024381,18,0.2199563293
-1.6485993579,42.8042122455,airbnb13354616,https://www.airbnb.es/rooms/13354616,-1.6485993579,42.8042122455,2017-08-14 02:33:06.371000,2017-09-27 21:23:59.647000,airbnb75727133,entire_home,4,5,1,2,300,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0139638512,60,0.2624613287
-1.6505596199,42.8047120529,airbnb12935704,https://www.airbnb.es/rooms/12935704,-1.6505596199,42.8047120529,2017-08-14 02:32:37.361000,2017-09-27 21:24:03.294000,airbnb60402042,private_room,1,2,8,1,50,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0144582849,25,0.2717545917
-1.6511550013,42.8038926448,airbnb17429740,https://www.airbnb.es/rooms/17429740,-1.6511550013,42.8038926448,2017-08-14 02:32:37.361000,2017-09-27 21:24:11.435000,airbnb57088397,entire_home,3,6,3,3,88,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0154692597,14.6666666667,0.290756641
-1.651105786,42.8044294261,airbnb18686613,https://www.airbnb.es/rooms/18686613,-1.651105786,42.8044294261,2017-08-14 02:32:48.245000,2017-09-27 21:24:15.101000,airbnb129896242,private_room,1,2,2,1,42,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0149926314,21,0.2817980453
-1.6509476977,42.8045557684,airbnb19431489,https://www.airbnb.es/rooms/19431489,-1.6509476977,42.8045557684,2017-08-14 02:33:01.459000,2017-09-27 21:24:18.822000,airbnb67755934,entire_home,3,4,5,3,50,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0148000871,12.5,0.2781790271
-1.6527879398,42.8074371699,airbnb7662163,https://www.airbnb.es/rooms/7662163,-1.6527879398,42.8074371699,2017-08-14 02:32:32.268000,2017-09-27 21:24:27.718000,airbnb40217734,private_room,1,2,45,1,20,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0137616508,10,0.2586608164
-1.653865653,42.8079711616,airbnb6709872,https://www.airbnb.es/rooms/6709872,-1.653865653,42.8079711616,2017-08-14 02:33:06.371000,2017-09-27 21:24:30.969000,airbnb35127469,entire_home,3,5,2,2,100,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.014219303,20,0.267262743
-1.6539329324,42.8074031704,airbnb7062916,https://www.airbnb.es/rooms/7062916,-1.6539329324,42.8074031704,2017-08-14 02:33:01.459000,2017-09-27 21:24:35.009000,airbnb37032633,entire_home,4,5,4,1,300,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0146345978,60,0.2750685272
-1.6517820859,42.8050025297,airbnb3412049,https://www.airbnb.es/rooms/3412049,-1.6517820859,42.8050025297,2017-08-14 02:33:10.653000,2017-09-27 21:24:40.360000,airbnb17201768,private_room,1,3,0,1,200,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0149149172,66.6666666667,0.2803373468
-1.6523827912,42.8042254993,airbnb18770527,https://www.airbnb.es/rooms/18770527,-1.6523827912,42.8042254993,2017-08-14 02:33:01.459000,2017-09-27 21:24:43.561000,airbnb128269804,entire_home,2,2,0,6,150,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0158969876,75,0.2987961162
-1.6523231907,42.8040687153,airbnb18797055,https://www.airbnb.es/rooms/18797055,-1.6523231907,42.8040687153,2017-08-14 02:32:37.361000,2017-09-27 21:24:46.766000,airbnb20592630,private_room,2,4,2,2,100,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0159869866,25,0.3004877169
-1.6523972641,42.803862765,airbnb1307104,https://www.airbnb.es/rooms/1307104,-1.6523972641,42.803862765,2017-08-14 02:33:06.371000,2017-09-27 21:24:50.259000,airbnb7101721,entire_home,4,8,3,2,400,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0161967442,50,0.304430271
-1.6534739337,42.8045224086,airbnb13713567,https://www.airbnb.es/rooms/13713567,-1.6534739337,42.8045224086,2017-08-14 02:32:48.245000,2017-09-27 21:24:57.586000,airbnb60402042,private_room,1,1,4,1,30,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0163501143,30,0.3073129797
-1.653555133,42.8053115773,airbnb13852352,https://www.airbnb.es/rooms/13852352,-1.653555133,42.8053115773,2017-08-14 02:33:06.371000,2017-09-27 21:25:00.725000,airbnb81812740,private_room,1,4,0,2,75,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0158149859,18.75,0.2972548308
-1.6559012507,42.8033056566,airbnb18786214,https://www.airbnb.es/rooms/18786214,-1.6559012507,42.8033056566,2017-08-14 02:32:43.969000,2017-09-27 21:25:03.878000,airbnb67755934,entire_home,4,4,1,5,70,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0188840317,17.5,0.3549399077
-1.6556732417,42.8043325643,airbnb6369552,https://www.airbnb.es/rooms/6369552,-1.6556732417,42.8043325643,2017-08-14 02:32:43.969000,2017-09-27 21:25:07.817000,airbnb33191626,entire_home,4,4,9,1,90,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0179938704,22.5,0.3382086422
-1.6542677063,42.8058852527,airbnb15839174,https://www.airbnb.es/rooms/15839174,-1.6542677063,42.8058852527,2017-08-14 02:32:52.760000,2017-09-27 21:25:13.230000,airbnb76730703,private_room,1,1,1,1,25,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0159037843,25,0.2989238656
-1.6545609767,42.8073460334,airbnb16936089,https://www.airbnb.es/rooms/16936089,-1.6545609767,42.8073460334,2017-08-14 02:32:56.950000,2017-09-08 04:51:27.474000,airbnb80649518,entire_home,3,7,0,2,300,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0151531674,42.8571428571,0.2848154432
-1.6554961411,42.8076068747,airbnb16896022,https://www.airbnb.es/rooms/16896022,-1.6554961411,42.8076068747,2017-08-14 02:32:43.969000,2017-09-08 04:51:32.989000,airbnb80649518,private_room,1,2,21,2,20,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0157330322,10,0.2957144479
-1.6561439233,42.8069636724,airbnb17633325,https://www.airbnb.es/rooms/17633325,-1.6561439233,42.8069636724,2017-08-14 02:32:48.245000,2017-09-27 21:25:21.168000,airbnb17681553,shared_room,1,5,1,4,205,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0166364493,41,0.3126948664
-1.6563667607,42.8089979319,airbnb3511797,https://www.airbnb.es/rooms/3511797,-1.6563667607,42.8089979319,2017-08-14 02:33:10.653000,2017-09-27 21:25:24.816000,airbnb17681553,private_room,1,2,4,3,85,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0156964505,42.5,0.2950268672
-1.6545326138,42.809129231,airbnb19310081,https://www.airbnb.es/rooms/19310081,-1.6545326138,42.809129231,2017-08-14 02:33:10.653000,2017-09-27 21:25:27.967000,airbnb133481098,entire_home,3,6,0,1,500,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0140704514,83.3333333333,0.2644649625
-1.6523591768,42.8090084643,airbnb6971354,https://www.airbnb.es/rooms/6971354,-1.6523591768,42.8090084643,2017-08-14 02:33:01.459000,2017-09-27 21:25:31.446000,airbnb36547811,private_room,1,2,2,1,30,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015,0.0123966175,15,0.2330039652
-1.6540543247,42.8117115688,airbnb18431040,https://www.airbnb.es/rooms/18431040,-1.6540543247,42.8117115688,2017-08-14 02:32:48.245000,2017-09-27 21:25:36.773000,airbnb127721137,private_room,1,2,3,1,65,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0123861362,32.5,0.2328069607
-1.6541763958,42.8122800232,airbnb19796806,https://www.airbnb.es/rooms/19796806,-1.6541763958,42.8122800232,2017-08-14 02:33:01.459000,2017-09-27 21:25:39.957000,airbnb138589160,private_room,1,2,0,1,50,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0122708085,25,0.2306392888
-1.6539843834,42.8126014858,airbnb19782371,https://www.airbnb.es/rooms/19782371,-1.6539843834,42.8126014858,2017-08-14 02:32:52.760000,2017-09-27 21:25:43.356000,airbnb138589160,private_room,1,2,1,1,25,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.6,10765.23,23/11/2015,0.0119735502,12.5,0.2250520896
