X,Y,id,url,longitude,latitude,found,FEATURE,BARRIO,SECCIONES,URL1,URL2,URL3,URLPDF1,URLPDF2,GEOM_AREA,GEOM_PERI,BEGINLIFE
-1.65002056949785,42.80363039021276,airbnb7105247,https://www.airbnb.es/rooms/7105247,-1.650020569497850,42.803630390212760,2017-08-14 02:33:06.371000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.650137925190526,42.804219742313165,airbnb18679767,https://www.airbnb.es/rooms/18679767,-1.650137925190526,42.804219742313165,2017-08-14 02:32:43.969000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.651155001280906,42.803892644839948,airbnb17429740,https://www.airbnb.es/rooms/17429740,-1.651155001280906,42.803892644839948,2017-08-14 02:32:37.361000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.651105785951244,42.804429426098658,airbnb18686613,https://www.airbnb.es/rooms/18686613,-1.651105785951244,42.804429426098658,2017-08-14 02:32:48.245000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.65094769771506,42.804555768376538,airbnb19431489,https://www.airbnb.es/rooms/19431489,-1.650947697715060,42.804555768376538,2017-08-14 02:33:01.459000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.65022566993421,42.807654808057066,airbnb6457143,https://www.airbnb.es/rooms/6457143,-1.650225669934210,42.807654808057066,2017-08-14 02:33:10.653000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.651805967903501,42.808032548871942,airbnb16794100,https://www.airbnb.es/rooms/16794100,-1.651805967903501,42.808032548871942,2017-08-14 02:32:56.950000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652787939815951,42.807437169947036,airbnb7662163,https://www.airbnb.es/rooms/7662163,-1.652787939815951,42.807437169947036,2017-08-14 02:32:32.268000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.653865653004552,42.807971161550313,airbnb6709872,https://www.airbnb.es/rooms/6709872,-1.653865653004552,42.807971161550313,2017-08-14 02:33:06.371000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.653932932432394,42.807403170413288,airbnb7062916,https://www.airbnb.es/rooms/7062916,-1.653932932432394,42.807403170413288,2017-08-14 02:33:01.459000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652056818797851,42.806763963680908,airbnb5330836,https://www.airbnb.es/rooms/5330836,-1.652056818797851,42.806763963680908,2017-08-14 02:33:01.459000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.651782085904674,42.805002529663554,airbnb3412049,https://www.airbnb.es/rooms/3412049,-1.651782085904674,42.805002529663554,2017-08-14 02:33:10.653000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652382791245287,42.804225499270409,airbnb18770527,https://www.airbnb.es/rooms/18770527,-1.652382791245287,42.804225499270409,2017-08-14 02:33:01.459000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652323190691378,42.804068715309946,airbnb18797055,https://www.airbnb.es/rooms/18797055,-1.652323190691378,42.804068715309946,2017-08-14 02:32:37.361000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652397264078973,42.803862764954246,airbnb1307104,https://www.airbnb.es/rooms/1307104,-1.652397264078973,42.803862764954246,2017-08-14 02:33:06.371000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.653629792416156,42.803850007291715,airbnb12341780,https://www.airbnb.es/rooms/12341780,-1.653629792416156,42.803850007291715,2017-08-14 02:32:56.950000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.65347393370281,42.804522408573952,airbnb13713567,https://www.airbnb.es/rooms/13713567,-1.653473933702810,42.804522408573952,2017-08-14 02:32:48.245000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.653555132979488,42.805311577282161,airbnb13852352,https://www.airbnb.es/rooms/13852352,-1.653555132979488,42.805311577282161,2017-08-14 02:33:06.371000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.655901250730861,42.803305656561108,airbnb18786214,https://www.airbnb.es/rooms/18786214,-1.655901250730861,42.803305656561108,2017-08-14 02:32:43.969000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.655673241742184,42.804332564312084,airbnb6369552,https://www.airbnb.es/rooms/6369552,-1.655673241742184,42.804332564312084,2017-08-14 02:32:43.969000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.655602652284866,42.805874718313355,airbnb17678318,https://www.airbnb.es/rooms/17678318,-1.655602652284866,42.805874718313355,2017-08-14 02:33:10.653000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.654267706262039,42.805885252719435,airbnb15839174,https://www.airbnb.es/rooms/15839174,-1.654267706262039,42.805885252719435,2017-08-14 02:32:52.760000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.654560976710469,42.807346033432637,airbnb16936089,https://www.airbnb.es/rooms/16936089,-1.654560976710469,42.807346033432637,2017-08-14 02:32:56.950000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.655496141074325,42.80760687473007,airbnb16896022,https://www.airbnb.es/rooms/16896022,-1.655496141074325,42.807606874730070,2017-08-14 02:32:43.969000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.656143923301864,42.806963672436048,airbnb17633325,https://www.airbnb.es/rooms/17633325,-1.656143923301864,42.806963672436048,2017-08-14 02:32:48.245000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.656366760748839,42.808997931879937,airbnb3511797,https://www.airbnb.es/rooms/3511797,-1.656366760748839,42.808997931879937,2017-08-14 02:33:10.653000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.654532613833195,42.809129230984865,airbnb19310081,https://www.airbnb.es/rooms/19310081,-1.654532613833195,42.809129230984865,2017-08-14 02:33:10.653000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.65235917678938,42.8090084643257,airbnb6971354,https://www.airbnb.es/rooms/6971354,-1.652359176789380,42.809008464325700,2017-08-14 02:33:01.459000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.653684899546384,42.812173364619696,airbnb19383874,https://www.airbnb.es/rooms/19383874,-1.653684899546384,42.812173364619696,2017-08-14 02:33:06.371000,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.65405432465886,42.811711568799687,airbnb18431040,https://www.airbnb.es/rooms/18431040,-1.654054324658860,42.811711568799687,2017-08-14 02:32:48.245000,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.654176395775327,42.812280023236966,airbnb19796806,https://www.airbnb.es/rooms/19796806,-1.654176395775327,42.812280023236966,2017-08-14 02:33:01.459000,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.653984383404639,42.812601485822739,airbnb19782371,https://www.airbnb.es/rooms/19782371,-1.653984383404639,42.812601485822739,2017-08-14 02:32:52.760000,60100017,Ensanche/Zabalgunea,D 2 Ensanche (1-17): 1 a 17 y D 5 Milagrosa (1-12): 8,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2660086.60,10765.23,23/11/2015
-1.655001431306526,42.810622350907174,airbnb19725830,https://www.airbnb.es/rooms/19725830,-1.655001431306526,42.810622350907174,2017-08-14 02:32:37.361000,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.655556797301822,42.812643765452734,airbnb20409955,https://www.airbnb.es/rooms/20409955,-1.655556797301822,42.812643765452734,2017-08-14 02:33:01.459000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
-1.656192566168546,42.812454292510722,airbnb19679039,https://www.airbnb.es/rooms/19679039,-1.656192566168546,42.812454292510722,2017-08-14 02:32:37.361000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
-1.657609533855773,42.812484072971756,airbnb11039648,https://www.airbnb.es/rooms/11039648,-1.657609533855773,42.812484072971756,2017-08-14 02:32:52.760000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
-1.657937664759885,42.812128465940361,airbnb11120498,https://www.airbnb.es/rooms/11120498,-1.657937664759885,42.812128465940361,2017-08-14 02:32:37.361000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
-1.657166429843687,42.811083715443083,airbnb18505085,https://www.airbnb.es/rooms/18505085,-1.657166429843687,42.811083715443083,2017-08-14 02:32:56.950000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
-1.657213976558305,42.810744448583442,airbnb19697181,https://www.airbnb.es/rooms/19697181,-1.657213976558305,42.810744448583442,2017-08-14 02:32:32.268000,60100017,San Juan/Donibane,"D 3 San Juan (1-27): 1 a 13, 15 a 18",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1379625.89,5784.82,23/11/2015
